"CustomerID","CustomerEmail","CustomerPassword","CustomerFirstName","CustomerLastName","CustomerCity","CustomerState","CustomerZip","CustomerEmailVerified","CustomerRegistrationDate","CustomerPhone","CustomerDOB","CustomerCountry","CustomerAddress","CustomerAddress2","CustomerCurrentPoints","CustomerIP","Latitude","Longitude"
"889","Brittany.BLANCHARD8000@mail2web.com","x","Brittany","Blanchard","Alexandria","Virginia","22268","1","2015-06-14T11:38:06","(740) 555-4531","1937-12-17","United States","Keokuk","a","2848","9.41.242.249","38.88","-77.04"
"890","Izabe.BUR9955@gmail.com","x","Izabella","Burgess","St. Louis","Missouri","63788","1","2016-03-21T01:55:05","(864) 299-1696","1901-02-19","United States","Jessie","a","8655","115.2.74.166","37.92","-91.73"
"891","Urie.GRAH7618@mail2web.com","x","Uriel","Graham","New Haven","Connecticut","06583","1","2015-03-05T11:09:17","(848) 135-9278","1924-07-21","United States","Hood","a","6702","216.171.34.11","41.29","-72.99"
"892","Chari.RE2980@gmail.com","x","Charity","Reed","Las Vegas","Nevada","89040","0","2015-08-09T11:04:12","(276) 920-2782","1947-06-04","United States","Chicago Beach","a","2271","35.237.70.87","36.29","-115.16"
"893","Aust.DOUG2633@gmail.com","x","Austin","Douglas","Grand Rapids","Michigan","49576","1","2016-09-21T08:50:42","(925) 803-7061","1951-07-20","United States","Bishop Ford 111th St","a","8739","143.74.65.213","43.09","-85.75"
"894","Clark.GOODWI6106@live.com","x","Clark","Goodwin","Akron","Ohio","44356","1","2015-08-03T08:03:41","(727) 646-1658","1925-08-22","United States","Clover","a","723","134.184.95.69","41.03","-81.54"
"895","Ke.COH3633@mail2web.com","x","Kevin","Cohen","Stamford","Connecticut","06989","1","2016-09-16T02:53:14","(424) 231-8640","1946-07-09","United States","Blackhawk","a","8723","204.94.169.226","41.03","-73.56"
"896","Soren.PHE2098@live.com","x","Soren","Phelps","Moreno Valley","California","92533","0","2016-08-15T06:15:11","(443) 513-4720","1955-09-12","United States","Noble","a","2182","163.118.16.244","33.97","-117.25"
"897","Al.SYKES5106@mail2web.com","x","Allie","Sykes","Hartford","Connecticut","06144","1","2016-08-12T09:19:03","(971) 657-2951","1922-06-28","United States","North Branch","a","7230","101.225.76.252","41.78","-72.72"
"898","Ch.REE7305@yahoo.com","x","Chaim","Reed","Mobile","Alabama","36618","1","2015-10-11T01:10:43","(316) 643-9174","1996-01-08","United States","Ridgeland","a","9940","222.232.62.145","30.64","-88.03"
"899","Rac.AVI1147@live.com","x","Rachel","Avila","Houston","Texas","70632","0","2015-11-11T05:39:17","(765) 648-9138","1986-09-03","United States","Melody","a","5920","174.67.102.2","29.78","-95.38"
"900","Da.VALDEZ5393@hushmail.com","x","Daisy","Valdez","Huntsville","Alabama","35817","1","2015-08-30T10:43:01","(701) 944-6886","1989-03-19","United States","Naval Armory","a","2244","153.70.210.29","34.7","-86.69"
"901","All.DEL4910@hushmail.com","x","Allen","Delgado","Fontana","California","92315","1","2016-05-10T10:41:09","(907) 594-1622","1949-01-12","United States","Cumberland","a","8346","178.119.39.6","34.04","-117.42"
"902","Jad.SO6114@hushmail.com","x","Jade","Sosa","Hampton","Virginia","23638","1","2015-11-29T07:33:45","(979) 461-4873","1946-09-26","United States","Butler","a","8307","78.210.123.140","37.13","-76.31"
"903","Br.ORR5550@gmail.com","x","Brody","Orr","Surprise","Arizona","85377","0","2016-04-29T10:44:33","(857) 915-9988","1923-07-30","United States","Luther","a","8206","82.244.177.84","33.66","-112.44"
"904","Trinit.ZAM7426@yahoo.com","x","Trinity","Zamora","Rochester","New York","14686","1","2015-09-06T08:38:28","(769) 784-4407","1944-10-19","United States","Grove","a","8655","89.242.90.53","43.18","-77.69"
"905","Taylor.BA5466@hushmail.com","x","Taylor","Bauer","San Diego","California","92275","1","2016-05-15T09:36:24","(980) 559-6853","1921-01-07","United States","Cedar","a","4462","170.241.93.99","32.63","-117.01"
"906","Lace.DAUGH6677@mail2web.com","x","Lacey","Daugherty","Hartford","Connecticut","06108","0","2016-01-27T01:51:27","(209) 755-2621","1953-01-01","United States","Humboldt","a","493","108.135.160.134","41.9","-72.61"
"907","Esmeral.GIBS8957@yahoo.com","x","Esmeralda","Gibson","El Paso","Texas","79025","0","2015-01-23T02:15:06","(775) 941-8012","1971-12-16","United States","Page","a","5224","37.195.180.167","31.86","-106.49"
"908","Lan.WELLS8852@mail2web.com","x","Lane","Wells","New Haven","Connecticut","06512","1","2016-04-17T05:19:23","(229) 848-6115","1959-06-20","United States","Van Schaik","a","1221","38.242.153.120","41.28","-72.98"
"909","Pa.SHA4053@yahoo.com","x","Paola","Sharpe","Shreveport","Louisiana","71167","0","2015-09-17T08:40:51","(804) 426-0867","1983-12-31","United States","Mohawk","a","4836","157.199.6.56","32.51","-93.9"
"910","Cad.WEST4770@yahoo.com","x","Cade","West","Honolulu","Hawaii","96935","0","2016-02-12T01:47:52","(732) 237-6246","1926-06-19","United States","Alexander","a","5802","48.109.76.62","21.38","-157.98"
"911","Nasi.TR9329@live.com","x","Nasir","Tran","North Las Vegas","Nevada","89784 ","1","2015-06-10T07:26:29","(908) 281-5290","1918-01-01","United States","Edward","a","1052","177.118.24.69","36.27","-115.15"
"912","Nao.WAGNE7480@live.com","x","Naomi","Wagner","Peoria","Illinois","61572","1","2016-02-02T01:31:45","(781) 522-0291","1908-05-14","United States","Holden","a","6117","46.34.90.19","40.64","-89.54"
"913","Tamia.BRUCE8613@live.com","x","Tamia","Bruce","Evansville","Indiana","47730","1","2015-06-15T09:47:27","(936) 168-4472","1965-04-05","United States","Michigan","a","1742","61.96.136.121","37.94","-87.68"
"914","Macken.SHARP8440@gmail.com","x","Mackenzie","Sharp","Irving","Texas","75094","1","2016-08-17T01:24:03","(430) 699-2247","1969-01-09","United States","Cleaver","a","2986","109.182.232.252","32.85","-96.91"
"915","Zar.DI5538@live.com","x","Zariyah","Diaz","Tallahassee","Florida","32325","0","2015-12-06T07:24:03","(212) 637-5308","1937-11-06","United States","22nd","a","3015","195.80.32.137","30.49","-84.25"
"916","Lace.BROCK6025@yahoo.com","x","Lacey","Brock","Anchorage","Alaska","99700","0","2015-08-21T03:09:17","(620) 427-0313","1960-08-01","United States","Natchez","a","4010","115.137.49.144","61.27","-149.94"
"917","Madilyn.FULLE4198@yahoo.com","x","Madilynn","Fuller","Long Beach","California","90765 ","0","2015-11-14T12:37:37","(205) 231-5904","1980-04-13","United States","Constance","a","3203","174.196.9.223","33.61","-118.27"
"918","Ja.COCHRA3300@live.com","x","Jane","Cochran","Little Rock","Arkansas","72100 ","0","2016-07-03T02:05:41","(724) 847-8880","1977-04-02","United States","96th","a","2910","6.173.70.238","34.9","-92.33"
"919","Dix.HIC9295@yahoo.com","x","Dixie","Hickman","Minneapolis","Minnesota","55472","1","2015-06-26T03:10:45","(712) 396-9511","1923-08-09","United States","Chester","a","9592","42.86.240.95","47.7","-93.3"
"920","Timot.HOL1683@live.com","x","Timothy","Holder","Albuquerque","New Mexico","87346","0","2015-04-07T12:17:20","(763) 135-9037","1970-05-17","United States","Cottage","a","8516","157.136.0.232","35.12","-106.66"
"921","Francis.RAMIREZ5553@mail2web.com","x","Francisco","Ramirez","Anchorage","Alaska","99631","0","2015-03-31T05:24:44","(440) 537-9425","1904-08-15","United States","125th","a","7332","115.160.141.81","61.4","-149.89"
"922","Aya.GONZ9724@live.com","x","Ayaan","Gonzales","Chattanooga","Tennessee","37308","1","2015-03-07T06:12:38","(832) 321-1112","1910-10-31","United States","Campbell","a","4071","45.134.210.37","35.12","-85.32"
"923","Ignacio.PA7994@mail2web.com","x","Ignacio","Page","Bakersfield","California","93831","1","2016-06-18T03:13:46","(941) 946-3504","1909-09-04","United States","Myrick","a","2433","200.71.107.147","35.41","-119.03"
"924","Broc.MURPH3826@yahoo.com","x","Brock","Murphy","Sterling Heights","Michigan","48319","0","2015-12-21T05:38:29","(716) 878-1235","1914-03-30","United States","Eisenhower Canal","a","26","204.68.175.38","42.56","-83.17"
"925","Perl.BART9405@mail2web.com","x","Perla","Barton","Allentown","Pennsylvania","18186","0","2015-11-23T09:32:17","(805) 306-0695","1992-09-01","United States","Palmer","a","3263","39.212.239.234","40.74","-75.48"
"926","Nora.ROBERSON4546@mail2web.com","x","Norah","Roberson","Plano","Texas","75333","1","2015-04-29T02:29:52","(203) 860-6371","1939-09-13","United States","Chicago Skyway Ib Chicago","a","5969","66.208.71.118","33.14","-96.68"
"927","Lilian.MORALE8107@live.com","x","Lilianna","Morales","Pittsburgh","Pennsylvania","15197","1","2015-03-15T07:14:11","(951) 533-9823","1994-01-02","United States","Court","a","7465","54.58.161.61","40.44","-79.94"
"928","Sam.LANDR3364@yahoo.com","x","Samiyah","Landry","Albuquerque","New Mexico","87503","1","2016-05-28T03:57:58","(636) 549-0177","1955-05-15","United States","Attrill","a","9875","185.67.3.138","35.28","-106.74"
"929","Paity.BRIGHT7761@gmail.com","x","Paityn","Bright","Denver","Colorado","80145","1","2015-07-01T02:27:57","(325) 602-5873","1955-06-16","United States","Louise","a","3696","21.200.138.11","39.85","-104.56"
"930","T.DEAN9928@gmail.com","x","Ty","Dean","Amarillo","Texas","79180","0","2016-09-08T04:15:21","(940) 899-9349","1949-01-17","United States","Lawrence","a","5324","154.184.132.0","35.21","-101.84"
"931","Esteba.HOW5056@live.com","x","Esteban","Howe","Fort Wayne","Indiana","46270 ","0","2016-09-28T02:04:40","(239) 596-1430","1958-01-15","United States","Doty","a","117","96.24.32.239","41.1","-85.24"
"932","Lillian.MEJ5392@live.com","x","Lilliana","Mejia","Fresno","California","93654","0","2016-03-29T04:32:23","(219) 211-5618","1956-09-08","United States","Montana","a","9861","16.35.132.4","36.72","-119.81"
"933","Jef.FINLEY5570@hushmail.com","x","Jeffery","Finley","Des Moines","Iowa","50317","1","2016-03-30T02:57:44","(979) 923-1700","1967-08-02","United States","Wilcox","a","4035","163.56.238.18","41.61","-93.7"
"934","Arma.BONN6602@hushmail.com","x","Armani","Bonner","Mobile","Alabama","36643","1","2015-11-19T10:50:42","(878) 503-3761","1964-06-06","United States","La Salle Lower","a","153","33.24.230.232","30.77","-88.02"
"935","Adan.JACOB5163@live.com","x","Adan","Jacobs","Oxnard","California","93027","1","2015-01-29T01:07:10","(210) 991-6836","1939-01-01","United States","Ainslie","a","9626","129.236.225.204","34.12","-119.24"
"936","Mcken.WASHI8375@gmail.com","x","Mckenzie","Washington","Kansas City","Missouri","66237","0","2016-06-23T04:26:02","(210) 987-3318","1988-02-22","United States","Dan Ryan Cermak","a","2120","177.24.110.79","39.07","-94.59"
"937","Hele.SOT8952@hushmail.com","x","Helena","Soto","San Antonio","Texas","78624 ","0","2016-08-04T09:41:48","(619) 839-1573","1930-02-23","United States","Merrill","a","3132","45.150.1.248","29.41","-98.48"
"938","Kinsey.GA5541@yahoo.com","x","Kinsey","Gay","Coral Springs","Florida","33025","0","2015-08-21T11:01:10","(785) 536-5870","1990-09-06","United States","Kennedy Diversey Av","a","6690","106.21.10.115","26.31","-80.33"
"939","Sema.BEACH7869@gmail.com","x","Semaj","Beach","Montgomery","Alabama","36157 ","0","2016-04-02T06:45:53","(615) 858-1517","1991-10-11","United States","Miltimore","a","7466","163.55.135.221","32.42","-86.35"
"940","Samso.MACIAS4417@yahoo.com","x","Samson","Macias","Pittsburgh","Pennsylvania","15947","0","2015-02-08T11:44:55","(605) 685-9406","1922-05-18","United States","Russell","a","4353","25.88.48.151","40.51","-79.97"
"941","Stell.GONZALE7080@yahoo.com","x","Stella","Gonzalez","Boston","Massachusetts","02404","1","2015-02-15T08:06:30","(936) 626-5950","1940-04-07","United States","Kennedy Washington Bl","a","629","160.107.29.235","42.39","-71.1"
"942","Dahl.CONT8915@gmail.com","x","Dahlia","Contreras","West Valley City","Utah","84088","0","2015-03-31T12:17:43","(312) 104-9665","1951-05-04","United States","29th","a","4167","194.172.71.48","40.77","-112.1"
"943","Jessie.HOPK5851@yahoo.com","x","Jessie","Hopkins","Surprise","Arizona","85359","1","2016-06-13T06:01:05","(878) 763-5265","1941-01-28","United States","Logan","a","4858","27.177.174.205","33.62","-112.33"
"944","Ga.SAN5647@live.com","x","Gaige","Santos","Ann Arbor","Michigan","48176","1","2015-08-02T10:17:29","(385) 830-7542","1947-08-16","United States","Fielding","a","5398","122.173.95.172","42.18","-83.62"
"945","Gi.BOLTO3640@yahoo.com","x","Giada","Bolton","Evansville","Indiana","47773","0","2015-12-11T01:19:41","(845) 249-1294","1913-08-29","United States","State","a","5907","54.107.226.200","38.07","-87.67"
"946","Bry.MACDON9861@mail2web.com","x","Brysen","Macdonald","Corpus Christi","Texas","78573","1","2015-06-16T03:04:02","(906) 222-7262","1967-06-20","United States","Trumbull","a","2435","171.111.204.21","-26.15","-97.41"
"947","Gabr.GOUL7870@mail2web.com","x","Gabriela","Gould","Alexandria","Virginia","22218","1","2015-05-19T09:55:11","(562) 791-0354","1976-09-11","United States","Marine","a","4398","56.238.147.97","38.72","-77.05"
"948","Al.RIVERS5940@mail2web.com","x","Ali","Rivers","Raleigh","North Carolina","27444 ","1","2015-02-22T01:03:23","(516) 449-7032","1930-01-27","United States","Roslyn","a","6163","38.150.247.252","35.88","-78.68"
"949","Janessa.HERRER2914@mail2web.com","x","Janessa","Herrera","Lubbock","Texas","79485","1","2016-07-28T10:30:17","(331) 627-6053","1921-07-16","United States","Kennedy Adams St","a","3629","92.252.19.211","33.61","-101.9"
"950","Waylo.HURS3168@hushmail.com","x","Waylon","Hurst","Chula Vista","California","91956","1","2015-04-01T05:57:08","(818) 936-3550","1904-08-10","United States","Avenue G","a","7448","107.65.122.232","32.78","-117.16"
"951","Hallie.WHITAKER9609@yahoo.com","x","Hallie","Whitaker","Tacoma","Washington","98037","0","2015-05-08T12:39:30","(928) 116-3889","1921-11-06","United States","Glenwood","a","778","170.148.96.70","47.27","-122.47"
"952","Malay.VASQUE5536@mail2web.com","x","Malaysia","Vasquez","Indianapolis","Indiana","46555","0","2016-09-18T01:13:56","(614) 522-3849","1903-11-16","United States","131st","a","902","36.226.58.133","39.71","-86.18"
"953","Rile.WOOTE4796@gmail.com","x","Riley","Wooten","Lansing","Michigan","48891","1","2015-03-24T08:24:14","(325) 179-3656","1943-01-07","United States","Sanford","a","893","178.6.151.100","42.68","-84.58"
"954","Kayla.STR6215@yahoo.com","x","Kayla","Strong","Peoria","Illinois","61574","1","2016-05-23T11:54:47","(312) 658-8080","1947-07-14","United States","Crowell","a","9590","21.221.137.164","40.57","-89.54"
"955","Angeliqu.FRAN9323@gmail.com","x","Angelique","Franklin","Glendale","Arizona","85084","1","2015-03-14T03:44:58","(256) 265-6252","1929-07-18","United States","Waldron","a","5609","157.36.254.163","33.55","-112.17"
"956","Jac.VELAS1159@mail2web.com","x","Jacey","Velasquez","Birmingham","Alabama","35074","0","2015-02-15T04:41:28","(620) 819-3154","1947-06-17","United States","Thatcher","a","3846","49.132.134.114","33.62","-86.94"
"957","Madden.MUN7855@mail2web.com","x","Madden","Munoz","Riverside","California","92562 ","1","2015-02-04T07:51:17","(810) 495-2471","1948-11-17","United States","Schraeder","a","979","29.29.63.64","33.95","-117.32"
"958","Dere.WY5682@mail2web.com","x","Derek","Wyatt","St. Louis","Missouri","63181","0","2016-04-02T12:41:13","(502) 575-5020","1994-08-27","United States","Kenosha","a","9858","5.201.148.255","37.96","-91.85"
"959","Naomi.ONE1056@gmail.com","x","Naomi","Oneill","Norfolk","Virginia","23536","0","2015-12-12T02:44:14","(713) 249-8352","1916-02-02","United States","Solidarity","a","1351","170.144.197.39","36.98","-76.37"
"960","Alyssa.GORD9550@hushmail.com","x","Alyssa","Gordon","Scottsdale","Arizona","85062","0","2016-06-13T06:53:23","(727) 767-3924","1953-03-16","United States","May","a","6190","194.131.108.8","33.48","-112.05"
"961","Brennen.FOLE2038@hushmail.com","x","Brennen","Foley","Montpelier","Vermont","05601","0","2016-09-27T12:36:57","(843) 743-0387","1926-02-08","United States","Rutherford","a","8702","194.43.206.180","44.28","-72.59"
"962","Kaydence.BRYANT8483@gmail.com","x","Kaydence","Bryant","Independence","Missouri","64053","0","2016-06-27T08:46:53","(213) 934-4248","1917-02-12","United States","Avenue B","a","8898","5.183.235.117","39.05","-94.45"
"963","Elle.VAUGHN4757@hushmail.com","x","Elle","Vaughn","Paterson","New Jersey","07515","0","2016-02-15T09:17:35","(224) 604-3838","1931-07-21","United States","Haul","a","9335","201.236.181.101","40.99","-74.17"
"964","Kama.OCHOA9203@live.com","x","Kamari","Ochoa","Mobile","Alabama","36619","1","2016-03-26T03:13:35","(938) 755-6624","1970-10-21","United States","Dan Ryan 79th St","a","8421","123.68.211.133","30.77","-88.16"
"965","El.FERRELL5304@hushmail.com","x","Elin","Ferrell","Fort Wayne","Indiana","46288 ","0","2015-04-20T12:08:24","(870) 359-3885","1991-12-07","United States","95th","a","2366","106.189.41.40","41.14","-85.19"
"966","Cait.CH6832@hushmail.com","x","Caitlyn","Chase","Cleveland","Ohio","44156","1","2015-02-20T09:56:42","(850) 323-9775","1923-09-15","United States","Saginaw","a","3885","118.201.70.30","41.43","-81.67"
"967","Rebec.OLIVE4252@yahoo.com","x","Rebecca","Oliver","Irvine","California","92682","0","2015-05-11T06:25:58","(212) 336-1960","1931-01-29","United States","Wolf","a","6898","219.71.204.213","33.63","-117.71"
"968","Kade.CUNNINGH4033@gmail.com","x","Kade","Cunningham","Tallahassee","Florida","32302","0","2016-07-24T04:11:00","(409) 572-5829","1954-03-17","United States","Burling","a","3010","19.215.40.34","30.51","-84.29"
"969","Tali.FLOR9842@live.com","x","Talia","Flores","Houston","Texas","70834","0","2015-05-09T03:24:00","(856) 430-4209","1960-11-09","United States","Rose","a","7319","109.13.109.10","29.82","-95.28"
"970","Kamre.CR6963@gmail.com","x","Kamren","Crane","Norman","Oklahoma","73082","0","2016-01-24T10:23:40","(732) 235-4122","1951-12-03","United States","Newburg","a","8264","2.252.132.142","35.16","-97.38"
"971","A.BL2517@live.com","x","Ana","Black","Olathe","Kansas","66056","1","2016-05-30T07:33:57","(216) 976-2517","1944-06-19","United States","Jessie","a","8610","31.52.194.195","38.86","-94.86"
